Date,nom_ar,nom_fr,unite,valeur
2026-01-04 17:00:00,Direction du vent,Direction du vent,Deg,183.0
2026-01-04 16:00:00,Point de Rosée,Point de Rosée,°C,3.0
2026-01-04 16:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.41
2026-01-04 16:00:00,Direction du vent,Direction du vent,Deg,191.3
2026-01-04 16:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1003.4
2026-01-04 16:00:00,Humidité relative,Humidité relative,%,40.5
2026-01-04 16:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,38.0
2026-01-04 16:00:00,Vitesse du vent,Vitesse du vent,m/s,1.0
2026-01-04 16:00:00,Température,Température,°C,16.5
2026-01-04 15:00:00,Point de Rosée,Point de Rosée,°C,3.0
2026-01-04 15:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.41
2026-01-04 15:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1003.3
2026-01-04 15:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,85.0
2026-01-04 15:00:00,Humidité relative,Humidité relative,%,38.9
2026-01-04 15:00:00,Température,Température,°C,17.1
2026-01-04 15:00:00,Direction du vent,Direction du vent,Deg,203.3
2026-01-04 15:00:00,Vitesse du vent,Vitesse du vent,m/s,0.3
2026-01-04 14:00:00,Humidité relative,Humidité relative,%,36.7
2026-01-04 14:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,161.0
2026-01-04 14:00:00,Température,Température,°C,17.5
2026-01-04 14:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1003.7
2026-01-04 14:00:00,Direction du vent,Direction du vent,Deg,186.5
2026-01-04 14:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.41
2026-01-04 14:00:00,Vitesse du vent,Vitesse du vent,m/s,3.5
2026-01-04 14:00:00,Point de Rosée,Point de Rosée,°C,2.5
2026-01-04 13:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1004.2
2026-01-04 13:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,185.0
2026-01-04 13:00:00,Point de Rosée,Point de Rosée,°C,2.2
2026-01-04 13:00:00,Humidité relative,Humidité relative,%,34.4
2026-01-04 13:00:00,Température,Température,°C,18.2
2026-01-04 13:00:00,Direction du vent,Direction du vent,Deg,282.2
2026-01-04 13:00:00,Vitesse du vent,Vitesse du vent,m/s,1.39
2026-01-04 13:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.41
2026-01-04 12:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.41
2026-01-04 12:00:00,Direction du vent,Direction du vent,Deg,234.4
2026-01-04 12:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1005.4
2026-01-04 12:00:00,Température,Température,°C,17.5
2026-01-04 12:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,340.0
2026-01-04 12:00:00,Humidité relative,Humidité relative,%,37.5
2026-01-04 12:00:00,Vitesse du vent,Vitesse du vent,m/s,2.02
2026-01-04 12:00:00,Point de Rosée,Point de Rosée,°C,2.9
2026-01-04 11:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,372.0
2026-01-04 11:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.41
2026-01-04 11:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1005.9
2026-01-04 11:00:00,Point de Rosée,Point de Rosée,°C,2.6
2026-01-04 11:00:00,Humidité relative,Humidité relative,%,40.1
2026-01-04 11:00:00,Température,Température,°C,16.2
2026-01-04 11:00:00,Direction du vent,Direction du vent,Deg,256.9
2026-01-04 11:00:00,Vitesse du vent,Vitesse du vent,m/s,1.2
2026-01-04 10:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.41
2026-01-04 10:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1006.2
2026-01-04 10:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,98.0
2026-01-04 10:00:00,Point de Rosée,Point de Rosée,°C,2.0
2026-01-04 10:00:00,Humidité relative,Humidité relative,%,42.5
2026-01-04 10:00:00,Température,Température,°C,14.6
2026-01-04 10:00:00,Direction du vent,Direction du vent,Deg,215.3
2026-01-04 10:00:00,Vitesse du vent,Vitesse du vent,m/s,2.03
2026-01-04 09:00:00,Humidité relative,Humidité relative,%,42.0
2026-01-04 09:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.41
2026-01-04 09:00:00,Direction du vent,Direction du vent,Deg,213.9
2026-01-04 09:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1005.8
2026-01-04 09:00:00,Température,Température,°C,14.3
2026-01-04 09:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,157.0
2026-01-04 09:00:00,Vitesse du vent,Vitesse du vent,m/s,1.88
2026-01-04 09:00:00,Point de Rosée,Point de Rosée,°C,1.6
2026-01-04 08:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.41
2026-01-04 08:00:00,Vitesse du vent,Vitesse du vent,m/s,3.73
2026-01-04 08:00:00,Température,Température,°C,13.1
2026-01-04 08:00:00,Humidité relative,Humidité relative,%,45.7
2026-01-04 08:00:00,Direction du vent,Direction du vent,Deg,218.7
2026-01-04 08:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1005.1
2026-01-04 08:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,29.0
2026-01-04 08:00:00,Point de Rosée,Point de Rosée,°C,1.7
2026-01-04 07:00:00,Point de Rosée,Point de Rosée,°C,3.0
2026-01-04 07:00:00,Vitesse du vent,Vitesse du vent,m/s,0.4
2026-01-04 07:00:00,Direction du vent,Direction du vent,Deg,189.2
2026-01-04 07:00:00,Température,Température,°C,12.7
2026-01-04 07:00:00,Humidité relative,Humidité relative,%,51.7
2026-01-04 07:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-01-04 07:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1005.3
2026-01-04 07:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.41
2026-01-04 06:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1005.0
2026-01-04 06:00:00,Humidité relative,Humidité relative,%,53.9
2026-01-04 06:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-01-04 06:00:00,Température,Température,°C,12.8
2026-01-04 06:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.41
2026-01-04 06:00:00,Direction du vent,Direction du vent,Deg,220.4
2026-01-04 06:00:00,Point de Rosée,Point de Rosée,°C,3.7
2026-01-04 06:00:00,Vitesse du vent,Vitesse du vent,m/s,1.66
2026-01-04 05:00:00,Point de Rosée,Point de Rosée,°C,3.8
2026-01-04 05:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-01-04 05:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.41
2026-01-04 05:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1005.3
2026-01-04 05:00:00,Vitesse du vent,Vitesse du vent,m/s,2.56
2026-01-04 05:00:00,Humidité relative,Humidité relative,%,54.3
2026-01-04 05:00:00,Température,Température,°C,12.8
2026-01-04 05:00:00,Direction du vent,Direction du vent,Deg,249.3
2026-01-04 04:00:00,Humidité relative,Humidité relative,%,51.2
2026-01-04 04:00:00,Vitesse du vent,Vitesse du vent,m/s,5.73
2026-01-04 04:00:00,Direction du vent,Direction du vent,Deg,216.4
2026-01-04 04:00:00,Température,Température,°C,13.4
2026-01-04 04:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.41
2026-01-04 04:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1005.8
2026-01-04 04:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-01-04 04:00:00,Point de Rosée,Point de Rosée,°C,3.5
2026-01-04 03:00:00,Direction du vent,Direction du vent,Deg,230.0
2026-01-04 03:00:00,Vitesse du vent,Vitesse du vent,m/s,1.96
2026-01-04 03:00:00,Humidité relative,Humidité relative,%,48.5
2026-01-04 03:00:00,Température,Température,°C,14.0
2026-01-04 03:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.41
2026-01-04 03:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1006.2
2026-01-04 03:00:00,Point de Rosée,Point de Rosée,°C,3.3
2026-01-04 03:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-01-04 02:00:00,Humidité relative,Humidité relative,%,46.8
2026-01-04 02:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.41
2026-01-04 02:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1006.2
2026-01-04 02:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-01-04 02:00:00,Point de Rosée,Point de Rosée,°C,3.2
2026-01-04 02:00:00,Température,Température,°C,14.5
2026-01-04 02:00:00,Direction du vent,Direction du vent,Deg,232.0
2026-01-04 02:00:00,Vitesse du vent,Vitesse du vent,m/s,3.56
2026-01-04 01:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1006.6
2026-01-04 01:00:00,Humidité relative,Humidité relative,%,47.3
2026-01-04 01:00:00,Température,Température,°C,14.3
2026-01-04 01:00:00,Direction du vent,Direction du vent,Deg,197.0
2026-01-04 01:00:00,Vitesse du vent,Vitesse du vent,m/s,2.62
2026-01-04 01:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,3.41
2026-01-04 01:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-01-04 01:00:00,Point de Rosée,Point de Rosée,°C,3.2
2026-01-04 00:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,2.64
2026-01-04 00:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1007.0
2026-01-04 00:00:00,Humidité relative,Humidité relative,%,48.0
2026-01-04 00:00:00,Point de Rosée,Point de Rosée,°C,3.5
2026-01-04 00:00:00,Température,Température,°C,14.4
2026-01-04 00:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-01-04 00:00:00,Direction du vent,Direction du vent,Deg,205.6
2026-01-04 00:00:00,Vitesse du vent,Vitesse du vent,m/s,2.44
2026-01-03 23:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1007.1
2026-01-03 23:00:00,Vitesse du vent,Vitesse du vent,m/s,1.12
2026-01-03 23:00:00,Direction du vent,Direction du vent,Deg,160.3
2026-01-03 23:00:00,Température,Température,°C,14.9
2026-01-03 23:00:00,Humidité relative,Humidité relative,%,46.1
2026-01-03 23:00:00,Point de Rosée,Point de Rosée,°C,3.4
2026-01-03 23:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-01-03 23:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,2.64
2026-01-03 22:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,2.64
2026-01-03 22:00:00,Point de Rosée,Point de Rosée,°C,3.6
2026-01-03 22:00:00,Vitesse du vent,Vitesse du vent,m/s,1.53
2026-01-03 22:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-01-03 22:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1007.5
2026-01-03 22:00:00,Température,Température,°C,14.7
2026-01-03 22:00:00,Direction du vent,Direction du vent,Deg,150.0
2026-01-03 22:00:00,Humidité relative,Humidité relative,%,47.2
2026-01-03 21:00:00,Vitesse du vent,Vitesse du vent,m/s,1.95
2026-01-03 21:00:00,Direction du vent,Direction du vent,Deg,219.2
2026-01-03 21:00:00,Température,Température,°C,15.0
2026-01-03 21:00:00,Humidité relative,Humidité relative,%,46.3
2026-01-03 21:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,2.64
2026-01-03 21:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1007.4
2026-01-03 21:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-01-03 21:00:00,Point de Rosée,Point de Rosée,°C,3.6
2026-01-03 20:00:00,Point de Rosée,Point de Rosée,°C,3.9
2026-01-03 20:00:00,Vitesse du vent,Vitesse du vent,m/s,3.25
2026-01-03 20:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,2.64
2026-01-03 20:00:00,Direction du vent,Direction du vent,Deg,150.6
2026-01-03 20:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1007.6
2026-01-03 20:00:00,Température,Température,°C,16.3
2026-01-03 20:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-01-03 20:00:00,Humidité relative,Humidité relative,%,43.6
2026-01-03 19:00:00,Vitesse du vent,Vitesse du vent,m/s,1.32
2026-01-03 19:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-01-03 19:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1007.5
2026-01-03 19:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,2.64
2026-01-03 19:00:00,Point de Rosée,Point de Rosée,°C,3.9
2026-01-03 19:00:00,Direction du vent,Direction du vent,Deg,211.7
2026-01-03 19:00:00,Température,Température,°C,17.4
2026-01-03 19:00:00,Humidité relative,Humidité relative,%,40.6
2026-01-03 18:00:00,Humidité relative,Humidité relative,%,37.2
2026-01-03 18:00:00,Point de Rosée,Point de Rosée,°C,3.7
2026-01-03 18:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-01-03 18:00:00,Vitesse du vent,Vitesse du vent,m/s,2.55
2026-01-03 18:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1007.4
2026-01-03 18:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,2.64
2026-01-03 18:00:00,Température,Température,°C,18.6
2026-01-03 18:00:00,Direction du vent,Direction du vent,Deg,225.2
2026-01-03 17:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,2.64
2026-01-03 17:00:00,Vitesse du vent,Vitesse du vent,m/s,0.66
2026-01-03 17:00:00,Direction du vent,Direction du vent,Deg,167.0
2026-01-03 17:00:00,Température,Température,°C,20.2
2026-01-03 17:00:00,Humidité relative,Humidité relative,%,34.4
2026-01-03 17:00:00,Point de Rosée,Point de Rosée,°C,4.0
2026-01-03 17:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,13.0
2026-01-03 17:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1006.9
2026-01-03 16:00:00,Humidité relative,Humidité relative,%,31.4
2026-01-03 16:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,2.64
2026-01-03 16:00:00,Température,Température,°C,22.4
2026-01-03 16:00:00,Direction du vent,Direction du vent,Deg,152.2
2026-01-03 16:00:00,Vitesse du vent,Vitesse du vent,m/s,0.74
2026-01-03 16:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,141.0
2026-01-03 16:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1007.0
2026-01-03 16:00:00,Point de Rosée,Point de Rosée,°C,4.6
2026-01-03 15:00:00,Point de Rosée,Point de Rosée,°C,3.9
2026-01-03 15:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,2.64
2026-01-03 15:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1007.2
2026-01-03 15:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,322.0
2026-01-03 15:00:00,Vitesse du vent,Vitesse du vent,m/s,3.07
2026-01-03 15:00:00,Direction du vent,Direction du vent,Deg,219.5
2026-01-03 15:00:00,Température,Température,°C,22.9
2026-01-03 15:00:00,Humidité relative,Humidité relative,%,28.9
2026-01-03 14:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1007.5
2026-01-03 14:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,458.0
2026-01-03 14:00:00,Point de Rosée,Point de Rosée,°C,4.2
2026-01-03 14:00:00,Humidité relative,Humidité relative,%,30.2
2026-01-03 14:00:00,Température,Température,°C,22.6
2026-01-03 14:00:00,Direction du vent,Direction du vent,Deg,161.8
2026-01-03 14:00:00,Vitesse du vent,Vitesse du vent,m/s,1.04
2026-01-03 14:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,2.64
2026-01-03 13:00:00,Température,Température,°C,20.7
2026-01-03 13:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1008.3
2026-01-03 13:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,2.64
2026-01-03 13:00:00,Direction du vent,Direction du vent,Deg,212.8
2026-01-03 13:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,410.0
2026-01-03 13:00:00,Humidité relative,Humidité relative,%,35.8
2026-01-03 13:00:00,Vitesse du vent,Vitesse du vent,m/s,5.03
2026-01-03 13:00:00,Point de Rosée,Point de Rosée,°C,5.0
2026-01-03 12:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,2.64
2026-01-03 12:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1009.5
2026-01-03 12:00:00,Humidité relative,Humidité relative,%,40.1
2026-01-03 12:00:00,Température,Température,°C,18.6
2026-01-03 12:00:00,Direction du vent,Direction du vent,Deg,219.4
2026-01-03 12:00:00,Point de Rosée,Point de Rosée,°C,4.8
2026-01-03 12:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,435.0
2026-01-03 12:00:00,Vitesse du vent,Vitesse du vent,m/s,3.94
2026-01-03 11:00:00,Humidité relative,Humidité relative,%,46.0
2026-01-03 11:00:00,Vitesse du vent,Vitesse du vent,m/s,0.96
2026-01-03 11:00:00,Direction du vent,Direction du vent,Deg,228.4
2026-01-03 11:00:00,Température,Température,°C,15.9
2026-01-03 11:00:00,Point de Rosée,Point de Rosée,°C,4.3
2026-01-03 11:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,327.0
2026-01-03 11:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1010.3
2026-01-03 11:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,2.64
2026-01-03 10:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1010.6
2026-01-03 10:00:00,Humidité relative,Humidité relative,%,52.4
2026-01-03 10:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,2.64
2026-01-03 10:00:00,Température,Température,°C,13.7
2026-01-03 10:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,223.0
2026-01-03 10:00:00,Direction du vent,Direction du vent,Deg,272.7
2026-01-03 10:00:00,Point de Rosée,Point de Rosée,°C,4.1
2026-01-03 10:00:00,Vitesse du vent,Vitesse du vent,m/s,2.06
2026-01-03 09:00:00,Point de Rosée,Point de Rosée,°C,3.6
2026-01-03 09:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,143.0
2026-01-03 09:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,2.64
2026-01-03 09:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1010.3
2026-01-03 09:00:00,Vitesse du vent,Vitesse du vent,m/s,2.48
2026-01-03 09:00:00,Humidité relative,Humidité relative,%,53.8
2026-01-03 09:00:00,Température,Température,°C,12.7
2026-01-03 09:00:00,Direction du vent,Direction du vent,Deg,196.7
2026-01-03 08:00:00,Point de Rosée,Point de Rosée,°C,3.0
2026-01-03 08:00:00,Vitesse du vent,Vitesse du vent,m/s,2.16
2026-01-03 08:00:00,Température,Température,°C,12.5
2026-01-03 08:00:00,Direction du vent,Direction du vent,Deg,216.8
2026-01-03 08:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,2.64
2026-01-03 08:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1010.0
2026-01-03 08:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,41.0
2026-01-03 08:00:00,Humidité relative,Humidité relative,%,52.1
2026-01-03 07:00:00,Température,Température,°C,11.5
2026-01-03 07:00:00,Point de Rosée,Point de Rosée,°C,3.1
2026-01-03 07:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,2.64
2026-01-03 07:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1009.6
2026-01-03 07:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-01-03 07:00:00,Vitesse du vent,Vitesse du vent,m/s,1.86
2026-01-03 07:00:00,Humidité relative,Humidité relative,%,56.4
2026-01-03 07:00:00,Direction du vent,Direction du vent,Deg,196.8
2026-01-03 06:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1009.6
2026-01-03 06:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-01-03 06:00:00,Point de Rosée,Point de Rosée,°C,3.0
2026-01-03 06:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,2.64
2026-01-03 06:00:00,Humidité relative,Humidité relative,%,55.2
2026-01-03 06:00:00,Température,Température,°C,11.7
2026-01-03 06:00:00,Direction du vent,Direction du vent,Deg,200.6
2026-01-03 06:00:00,Vitesse du vent,Vitesse du vent,m/s,2.52
2026-01-03 05:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1009.5
2026-01-03 05:00:00,Humidité relative,Humidité relative,%,55.1
2026-01-03 05:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,2.64
2026-01-03 05:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-01-03 05:00:00,Vitesse du vent,Vitesse du vent,m/s,4.3
2026-01-03 05:00:00,Direction du vent,Direction du vent,Deg,269.0
2026-01-03 05:00:00,Température,Température,°C,12.0
2026-01-03 05:00:00,Point de Rosée,Point de Rosée,°C,3.2
2026-01-03 04:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1009.9
2026-01-03 04:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,2.64
2026-01-03 04:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2026-01-03 04:00:00,Point de Rosée,Point de Rosée,°C,3.4
2026-01-03 04:00:00,Humidité relative,Humidité relative,%,54.6
2026-01-03 04:00:00,Température,Température,°C,12.3
